"file","method","entropy"
"data/covid-clean/2020_by_fr/2020-04-18_tokens_1-gram.txt","ML",10.1657814552452
"data/covid-clean/2020_by_fr/2020-04-18_tokens_1-gram.txt","MM",10.2262265096014
"data/covid-clean/2020_by_fr/2020-04-18_tokens_1-gram.txt","Laplace",10.7023012408534
"data/covid-clean/2020_by_fr/2020-04-18_tokens_1-gram.txt","CS",10.3674291695184
"data/covid-clean/2020_by_fr/2020-04-18_tokens_1-gram.txt","shrink",10.1685141277616
"data/covid-clean/2020_by_fr/2020-04-18_tokens_1-gram.txt","Jeffreys",10.4507246098519
"data/covid-clean/2020_by_fr/2020-04-18_tokens_1-gram.txt","SG",10.1658011933482
"data/covid-clean/2020_by_fr/2020-04-18_tokens_1-gram.txt","minimax",10.1777299889113
