"file","method","entropy","mae","mse","sd","ci"
"data/stream-cleaned/streams-cleaned_by_lang/fr_tokens_1-gram_char.txt","ML",4.32649939290515,0.000165312675194151,4.3540560693518e-08,0.000208395823512403,"[4.32615174247134, 4.32697201942826]"
"data/stream-cleaned/streams-cleaned_by_lang/fr_tokens_1-gram_char.txt","MM",4.32650022569703,0.000165312675194134,4.35405606935034e-08,0.000208395823512378,"[4.32615257526322, 4.32697285222014]"
"data/stream-cleaned/streams-cleaned_by_lang/fr_tokens_1-gram_char.txt","Laplace",4.32650541718153,0.000165311994438744,4.35402474696041e-08,0.000208395002907163,"[4.32615777256619, 4.32697804554637]"
"data/stream-cleaned/streams-cleaned_by_lang/fr_tokens_1-gram_char.txt","CS",4.32649939290515,0.000165312675194,4.35405606934403e-08,0.000208395823512322,"[4.32615174247134, 4.32697201942826]"
"data/stream-cleaned/streams-cleaned_by_lang/fr_tokens_1-gram_char.txt","shrink",4.32650074131929,0.000165312767519659,4.35406241027954e-08,0.000208395954445108,"[4.32615309160395, 4.32697336895449]"
"data/stream-cleaned/streams-cleaned_by_lang/fr_tokens_1-gram_char.txt","Jeffreys",4.3265024051455,0.000165312334789158,4.35404040744693e-08,0.000208395413098535,"[4.32615475762499, 4.32697503259431]"
"data/stream-cleaned/streams-cleaned_by_lang/fr_tokens_1-gram_char.txt","SG",4.32649948021935,0.000165312665326525,4.35405561536003e-08,0.00020839581161315,"[4.3261518298701, 4.32697210676943]"
"data/stream-cleaned/streams-cleaned_by_lang/fr_tokens_1-gram_char.txt","minimax",4.32716533910675,0.000165237813798855,4.35056611876924e-08,0.000208307075190642,"[4.32681821598326, 4.32763803796124]"
