"file","method","entropy"
"data/scraping-cleaned/elmundoes_2008-04-01_2023-01-01_tokens_1-gram.txt","ML",9.04919319843762
"data/scraping-cleaned/elmundoes_2008-04-01_2023-01-01_tokens_1-gram.txt","MM",9.07589359415973
"data/scraping-cleaned/elmundoes_2008-04-01_2023-01-01_tokens_1-gram.txt","Laplace",9.3508252150021
"data/scraping-cleaned/elmundoes_2008-04-01_2023-01-01_tokens_1-gram.txt","CS",9.15545761356177
"data/scraping-cleaned/elmundoes_2008-04-01_2023-01-01_tokens_1-gram.txt","shrink",9.04956610829031
"data/scraping-cleaned/elmundoes_2008-04-01_2023-01-01_tokens_1-gram.txt","Jeffreys",9.20526610324043
"data/scraping-cleaned/elmundoes_2008-04-01_2023-01-01_tokens_1-gram.txt","SG",9.04920617189118
"data/scraping-cleaned/elmundoes_2008-04-01_2023-01-01_tokens_1-gram.txt","minimax",9.05982641249109
