"file","method","entropy"
"data/streams-clean/by_lang/fr_tokens_1-gram.txt","ML",8.43731511176746
"data/streams-clean/by_lang/fr_tokens_1-gram.txt","MM",8.44908235731582
"data/streams-clean/by_lang/fr_tokens_1-gram.txt","Laplace",8.61459197444828
"data/streams-clean/by_lang/fr_tokens_1-gram.txt","CS",8.4964562495203
"data/streams-clean/by_lang/fr_tokens_1-gram.txt","shrink",8.43742368713743
"data/streams-clean/by_lang/fr_tokens_1-gram.txt","Jeffreys",8.52777149903623
"data/streams-clean/by_lang/fr_tokens_1-gram.txt","SG",8.437318814286
"data/streams-clean/by_lang/fr_tokens_1-gram.txt","minimax",8.4437859459901
