"file","method","entropy","mae","mse","sd","ci"
"data/books/theGreatGatsby_tokens_1-gram.txt","ML",8.84315343657068,0.078001284809975,0.00628937320789933,0.0143960143155747,"[8.73710879540191, 8.78822961899237]"
"data/books/theGreatGatsby_tokens_1-gram.txt","MM",8.91337162928938,0.0935627003296287,0.00896440453647859,0.0145791342355185,"[8.79128248167451, 8.84327616336672]"
"data/books/theGreatGatsby_tokens_1-gram.txt","Laplace",9.35048795442894,0.204771384762956,0.0421449070709823,0.0146882435378046,"[9.11670259956661, 9.16976694768017]"
"data/books/theGreatGatsby_tokens_1-gram.txt","CS",9.05977336151754,0.132890595423061,0.0178684869553694,0.0145149384377663,"[8.89820087819583, 8.95099230118842]"
"data/books/theGreatGatsby_tokens_1-gram.txt","shrink",8.85086750912903,0.0784702689320937,0.00636384491870581,0.0144341700517042,"[8.7443672166337, 8.7955240070838]"
"data/books/theGreatGatsby_tokens_1-gram.txt","Jeffreys",9.1149688337379,0.148491196583595,0.0222587330007244,0.0145330531630169,"[8.93786362441304, 8.99012980662492]"
"data/books/theGreatGatsby_tokens_1-gram.txt","SG",8.84324650710886,0.0780071123518015,0.00629027547237559,0.0143957729103325,"[8.73719654042771, 8.78831652045645]"
"data/books/theGreatGatsby_tokens_1-gram.txt","minimax",8.86669167059259,0.0794791396932403,0.00652037513699044,0.0143351475459613,"[8.75929548379427, 8.81020389182001]"
